"Дата","Цена","Откр.","Макс.","Мин.","Объём","Изм. %"
"19.09.2023","102,519","102,542","105,138","101,224","","-0,05%"
"18.09.2023","102,566","103,218","104,854","101,180","","-0,58%"
"15.09.2023","103,160","102,401","104,382","100,960","","0,70%"
"14.09.2023","102,439","103,213","104,564","101,434","","-0,74%"
"13.09.2023","103,199","103,238","105,649","99,580","","-0,02%"
"12.09.2023","103,224","102,188","104,808","99,064","","1,02%"
"11.09.2023","102,179","104,744","105,289","101,577","","-2,31%"
"08.09.2023","104,598","105,361","106,217","103,469","","-0,77%"
"07.09.2023","105,405","105,544","106,200","103,229","","-0,15%"
"06.09.2023","105,559","103,825","106,144","103,665","","1,52%"
"05.09.2023","103,982","104,586","105,816","103,114","","-0,53%"
"04.09.2023","104,533","103,900","105,380","103,114","","0,66%"
"01.09.2023","103,852","103,929","105,508","102,826","","-0,10%"
"31.08.2023","103,957","105,053","106,005","102,992","","-1,02%"
"30.08.2023","105,029","103,818","106,051","103,132","","1,19%"
"29.08.2023","103,798","102,192","105,388","99,977","","1,55%"
"28.08.2023","102,216","102,609","104,261","101,285","","-0,37%"
"25.08.2023","102,595","102,155","105,066","99,284","","0,42%"
"24.08.2023","102,164","102,112","105,259","99,845","","0,09%"
"23.08.2023","102,070","102,514","103,943","98,825","","-0,41%"
"22.08.2023","102,495","101,850","103,753","101,010","","0,66%"
"21.08.2023","101,826","103,559","104,913","100,444","","-1,59%"
"18.08.2023","103,473","102,741","105,437","98,866","","0,70%"
"17.08.2023","102,750","105,878","106,099","98,720","","-2,99%"
"16.08.2023","105,912","107,979","108,214","100,198","","-1,90%"
"15.08.2023","107,960","107,424","110,415","102,302","","0,52%"
"14.08.2023","107,399","109,525","112,327","105,084","","-1,88%"
"11.08.2023","109,455","106,878","109,860","105,756","","2,41%"
"10.08.2023","106,878","106,320","108,704","104,957","","0,55%"
"09.08.2023","106,296","106,498","108,340","104,177","","-0,19%"
"08.08.2023","106,498","105,211","107,467","103,563","","1,19%"
"07.08.2023","105,245","105,635","107,515","104,074","","-0,31%"
"04.08.2023","105,568","103,440","108,112","99,702","","2,06%"
"03.08.2023","103,440","103,152","107,034","100,969","","0,27%"
"02.08.2023","103,156","101,483","103,884","99,934","","1,66%"
"01.08.2023","101,469","100,879","101,988","99,166","","0,58%"
"31.07.2023","100,883","101,478","102,390","98,762","","-0,52%"
"28.07.2023","101,413","99,570","102,389","97,649","","1,90%"
"27.07.2023","99,520","99,729","101,158","98,634","","-0,22%"
"26.07.2023","99,742","99,754","100,490","98,367","","-0,03%"
"25.07.2023","99,772","100,083","100,913","98,232","","-0,28%"
"24.07.2023","100,051","100,700","102,451","98,460","","-0,61%"
"21.07.2023","100,663","100,643","102,038","99,315","","0,05%"
"20.07.2023","100,615","102,732","103,689","99,998","","-2,04%"
"19.07.2023","102,709","101,885","103,300","100,478","","0,82%"
"18.07.2023","101,871","101,517","103,543","100,311","","0,33%"
"17.07.2023","101,531","101,396","102,584","100,479","","0,21%"
"14.07.2023","101,319","101,179","102,303","100,145","","0,17%"
"13.07.2023","101,151","100,736","102,484","99,525","","0,44%"
"12.07.2023","100,703","99,627","101,353","98,253","","1,08%"
"11.07.2023","99,623","100,215","100,803","98,052","","-0,60%"
"10.07.2023","100,219","100,121","104,187","98,462","","0,14%"
"07.07.2023","100,080","99,348","101,097","97,504","","0,75%"
"06.07.2023","99,339","98,545","103,676","96,814","","0,80%"
"05.07.2023","98,555","98,994","99,748","96,439","","-0,43%"
"04.07.2023","98,976","97,662","99,910","95,253","","1,37%"
"03.07.2023","97,640","95,958","98,816","95,597","","1,74%"
"30.06.2023","95,971","94,365","98,546","94,294","","1,71%"
"29.06.2023","94,360","93,852","96,419","91,693","","0,56%"
"28.06.2023","93,830","93,689","95,290","92,235","","0,17%"
"27.06.2023","93,667","92,058","94,412","91,757","","1,78%"
"26.06.2023","92,030","91,149","95,000","91,030","","1,04%"
"23.06.2023","91,082","88,739","93,963","88,529","","2,67%"
"22.06.2023","88,716","91,902","92,958","88,699","","-3,46%"
"21.06.2023","91,898","91,548","93,525","90,794","","0,39%"
"20.06.2023","91,539","91,577","93,142","90,548","","-0,04%"
"19.06.2023","91,576","91,366","93,006","90,490","","0,26%"
"16.06.2023","91,341","91,359","92,727","90,651","","0,00%"
"15.06.2023","91,342","90,972","92,093","89,617","","0,40%"
"14.06.2023","90,976","90,607","92,690","88,013","","0,41%"
"13.06.2023","90,607","90,208","91,537","88,774","","0,43%"
"12.06.2023","90,219","88,938","90,785","87,770","","1,48%"
"09.06.2023","88,900","88,423","89,994","87,640","","0,56%"
"08.06.2023","88,404","87,251","89,772","85,977","","1,32%"
"07.06.2023","87,251","86,984","88,371","85,830","","0,30%"
"06.06.2023","86,992","86,355","87,859","85,306","","0,74%"
"05.06.2023","86,355","86,553","88,216","85,465","","-0,17%"
"02.06.2023","86,500","87,180","88,141","85,443","","-0,75%"
"01.06.2023","87,151","87,177","88,057","85,491","","-0,01%"
"31.05.2023","87,156","86,837","87,758","84,531","","8,02%"
"30.05.2023","80,685","85,928","87,914","80,549","","-6,10%"
"29.05.2023","85,924","84,735","89,925","83,673","","1,43%"
"26.05.2023","84,715","85,803","87,669","84,198","","-1,23%"
"25.05.2023","85,774","86,226","86,843","84,680","","-0,52%"
"24.05.2023","86,226","86,348","87,307","84,476","","-0,11%"
"23.05.2023","86,322","87,037","87,604","85,445","","-0,81%"
"22.05.2023","87,024","86,620","87,603","85,167","","0,56%"
"19.05.2023","86,540","86,599","88,366","85,178","","-0,04%"
"18.05.2023","86,578","87,045","87,752","85,555","","-0,52%"
"17.05.2023","87,032","87,428","88,365","86,220","","-0,46%"
"16.05.2023","87,437","86,747","88,405","85,119","","0,82%"
"15.05.2023","86,727","83,982","87,498","83,585","","3,32%"
"12.05.2023","83,936","84,042","85,857","82,908","","-0,12%"
"11.05.2023","84,041","83,584","86,028","81,566","","0,58%"
"10.05.2023","83,558","85,164","86,783","82,745","","-1,87%"
"09.05.2023","85,151","85,544","87,216","84,271","","-0,44%"
"08.05.2023","85,524","85,848","87,603","83,918","","-0,24%"
"05.05.2023","85,726","86,444","87,383","83,340","","-0,82%"
"04.05.2023","86,431","87,927","88,635","84,824","","-1,71%"
"03.05.2023","87,935","88,125","88,804","85,755","","-0,19%"
"02.05.2023","88,100","88,552","89,221","86,495","","-0,55%"
"01.05.2023","88,585","88,781","88,882","86,650","","-0,10%"
"28.04.2023","88,672","89,997","90,862","85,968","","-1,45%"
"27.04.2023","89,975","90,682","91,348","89,000","","-0,76%"
"26.04.2023","90,661","89,641","92,434","88,966","","1,13%"
"25.04.2023","89,645","90,019","90,831","88,110","","-0,39%"
"24.04.2023","89,995","89,522","92,754","88,670","","0,55%"
"21.04.2023","89,506","89,735","90,922","88,524","","-0,25%"
"20.04.2023","89,727","89,511","90,421","88,518","","0,27%"
"19.04.2023","89,489","89,784","90,745","88,073","","-0,31%"
"18.04.2023","89,771","89,465","90,511","87,779","","0,33%"
"17.04.2023","89,476","89,624","91,259","88,617","","-0,26%"
"14.04.2023","89,713","90,221","91,068","89,151","","-0,54%"
"13.04.2023","90,200","90,376","91,197","88,495","","-0,19%"
"12.04.2023","90,368","88,488","91,345","88,274","","2,13%"
"11.04.2023","88,483","88,691","90,714","87,949","","-0,20%"
"10.04.2023","88,664","88,407","90,396","87,770","","0,31%"
"07.04.2023","88,391","88,687","91,344","87,940","","-0,34%"
"06.04.2023","88,695","87,458","89,772","86,479","","1,40%"
"05.04.2023","87,469","86,853","89,092","86,211","","0,72%"
"04.04.2023","86,844","85,705","88,137","85,100","","1,34%"
"03.04.2023","85,697","84,607","86,335","82,968","","1,37%"
"31.03.2023","84,539","84,276","87,968","83,369","","0,36%"
"30.03.2023","84,233","83,851","84,909","82,262","","0,45%"
"29.03.2023","83,859","83,029","84,624","82,517","","1,03%"
"28.03.2023","83,003","82,639","84,092","82,017","","0,47%"
"27.03.2023","82,611","83,203","83,748","81,184","","-0,64%"
"24.03.2023","83,141","82,300","83,734","81,321","","1,02%"
"23.03.2023","82,303","83,640","84,600","81,892","","-1,58%"
"22.03.2023","83,628","83,179","84,385","82,269","","0,54%"
"21.03.2023","83,178","82,812","83,750","81,858","","0,42%"
"20.03.2023","82,831","82,324","83,404","81,449","","0,91%"
"17.03.2023","82,081","82,273","83,051","80,625","","-0,19%"
"16.03.2023","82,237","80,971","82,923","79,929","","1,59%"
"15.03.2023","80,947","81,302","82,055","79,290","","-0,42%"
"14.03.2023","81,290","81,069","82,151","79,667","","0,29%"
"13.03.2023","81,053","81,126","82,561","77,499","","-0,05%"
"10.03.2023","81,095","80,264","82,465","78,898","","1,06%"
"09.03.2023","80,244","80,195","81,172","79,417","","0,08%"
"08.03.2023","80,182","79,754","81,242","79,127","","0,54%"
"07.03.2023","79,751","80,718","81,434","79,092","","-1,17%"
"06.03.2023","80,694","80,067","81,323","79,463","","0,64%"
"03.03.2023","80,181","80,041","81,044","78,886","","0,17%"
"02.03.2023","80,042","80,300","81,073","79,068","","-0,28%"
"01.03.2023","80,269","79,373","81,015","78,901","","1,14%"
"28.02.2023","79,368","79,458","80,614","78,029","","-0,13%"
"27.02.2023","79,468","80,131","81,076","78,305","","-0,85%"
"24.02.2023","80,150","80,246","81,385","78,829","","-0,10%"
"23.02.2023","80,226","79,993","80,912","78,903","","0,32%"
"22.02.2023","79,969","79,765","81,117","78,440","","0,26%"
"21.02.2023","79,760","78,809","81,481","77,381","","1,23%"
"20.02.2023","78,795","79,091","82,024","77,878","","-0,42%"
"17.02.2023","79,131","79,721","80,682","77,694","","-0,70%"
"16.02.2023","79,690","79,106","80,929","78,768","","0,75%"
"15.02.2023","79,094","79,032","81,532","77,673","","0,11%"
"14.02.2023","79,005","78,485","80,307","77,896","","0,68%"
"13.02.2023","78,473","78,074","80,244","77,190","","0,54%"
"10.02.2023","78,055","78,446","79,724","77,258","","-0,47%"
"09.02.2023","78,427","77,655","79,645","76,464","","1,02%"
"08.02.2023","77,635","76,997","79,511","73,526","","0,84%"
"07.02.2023","76,992","76,698","79,033","74,888","","0,36%"
"06.02.2023","76,715","76,231","78,778","74,264","","0,61%"
"03.02.2023","76,248","76,434","79,180","75,627","","-0,23%"
"02.02.2023","76,425","76,804","80,723","75,559","","-0,48%"
"01.02.2023","76,792","76,676","77,497","74,868","","0,18%"
"31.01.2023","76,653","75,830","79,577","74,842","","1,13%"
"30.01.2023","75,800","76,913","77,417","74,904","","-1,40%"
"27.01.2023","76,874","75,868","77,021","74,703","","1,36%"
"26.01.2023","75,842","75,578","76,668","74,586","","0,37%"
"25.01.2023","75,560","75,607","76,378","74,241","99,25K","0,01%"
"24.01.2023","75,550","74,990","76,633","73,938","103,71K","0,79%"
"23.01.2023","74,957","74,119","76,784","72,917","111,98K","1,19%"
"20.01.2023","74,074","75,181","75,769","72,342","103,85K","-1,41%"
"19.01.2023","75,134","74,295","76,221","73,618","131,71K","1,12%"
"18.01.2023","74,303","73,911","75,929","73,045","137,49K","0,56%"
"17.01.2023","73,893","74,401","75,845","73,349","166,51K","-0,62%"
"16.01.2023","74,355","71,505","75,769","71,409","100,39K","4,02%"
"13.01.2023","71,478","73,547","75,521","71,478","148,45K","-2,77%"
"12.01.2023","73,517","73,470","76,762","72,013","159,93K","0,09%"
"11.01.2023","73,452","74,803","75,786","72,293","117,50K","-1,78%"
"10.01.2023","74,784","74,984","75,565","73,235","144,75K","-0,27%"
"09.01.2023","74,989","77,118","77,807","73,533","154,31K","-2,82%"
"06.01.2023","77,164","75,916","77,820","74,730","122,92K","1,64%"
"05.01.2023","75,916","76,879","77,704","75,025","106,54K","-1,22%"
"04.01.2023","76,857","76,315","78,460","73,974","122,27K","0,70%"
"03.01.2023","76,325","75,711","78,466","74,030","94,89K","0,83%"
"02.01.2023","75,695","78,927","86,003","74,227","21,33K","-4,11%"
"30.12.2022","78,942","77,840","82,976","73,401","91,94K","1,43%"
"29.12.2022","77,829","77,188","79,799","75,272","85,15K","0,81%"
"28.12.2022","77,203","74,494","77,793","74,024","85,62K","3,66%"
"27.12.2022","74,480","72,723","75,995","72,672","115,54K","2,46%"
"26.12.2022","72,690","74,542","75,291","71,857","84,46K","-2,53%"
"23.12.2022","74,578","72,311","75,686","70,924","120,66K","3,13%"
"22.12.2022","72,311","76,821","78,446","72,107","127,39K","-5,85%"
"21.12.2022","76,807","74,641","77,738","72,881","113,73K","2,93%"
"20.12.2022","74,623","71,988","76,591","70,479","162,14K","3,65%"
"19.12.2022","71,995","68,709","73,681","67,887","118,16K","4,85%"
"16.12.2022","68,664","68,697","70,764","66,598","97,29K","-0,07%"
"15.12.2022","68,710","69,173","70,377","66,196","129,63K","-0,66%"
"14.12.2022","69,169","67,216","69,639","66,522","145,65K","2,96%"
"13.12.2022","67,182","66,628","67,998","65,659","141,00K","0,81%"
"12.12.2022","66,644","65,816","67,185","64,930","103,04K","1,26%"
"09.12.2022","65,813","66,944","67,250","65,061","148,59K","-1,67%"
"08.12.2022","66,931","65,150","67,136","63,662","119,55K","2,75%"
"07.12.2022","65,137","66,377","67,367","63,202","133,52K","-1,87%"
"06.12.2022","66,380","65,635","67,046","63,520","110,95K","1,11%"
"05.12.2022","65,654","65,728","66,806","63,641","116,79K","-0,34%"
"02.12.2022","65,875","64,423","66,276","63,496","126,38K","2,30%"
"01.12.2022","64,395","64,003","65,599","62,760","175,79K","0,61%"
"30.11.2022","64,003","62,847","64,195","62,191","142,18K","1,89%"
"29.11.2022","62,819","63,953","64,348","62,320","139,62K","-1,76%"
"28.11.2022","63,947","62,811","64,653","61,857","119,21K","1,66%"
"25.11.2022","62,902","62,834","65,468","62,128","121,71K","0,14%"
"24.11.2022","62,812","63,220","64,525","61,645","132,53K","-0,63%"
"23.11.2022","63,211","62,512","63,593","61,847","122,95K","1,17%"
"22.11.2022","62,482","62,739","63,459","61,652","148,36K","-0,41%"
"21.11.2022","62,739","62,019","63,391","61,352","112,19K","-0,14%"
"18.11.2022","62,825","62,664","63,989","61,915","124,36K","0,26%"
"17.11.2022","62,664","63,176","63,618","61,651","125,89K","-0,80%"
"16.11.2022","63,170","62,581","64,074","61,940","131,32K","0,89%"
"15.11.2022","62,612","63,370","64,006","61,414","136,69K","-1,22%"
"14.11.2022","63,382","62,769","63,693","61,199","131,48K","1,10%"
"11.11.2022","62,694","61,892","63,354","60,912","143,51K","1,30%"
"10.11.2022","61,892","61,076","62,606","60,255","156,76K","1,32%"
"09.11.2022","61,086","61,426","62,480","60,668","164,37K","-0,49%"
"08.11.2022","61,389","61,532","63,868","59,886","170,18K","-0,23%"
"07.11.2022","61,529","61,445","64,809","59,658","126,35K","-0,38%"
"04.11.2022","61,765","60,791","62,362","59,905","115,29K","1,57%"
"03.11.2022","60,810","59,896","61,630","59,400","107,72K","1,53%"
"02.11.2022","59,896","60,978","62,963","59,786","113,13K","-1,77%"
"01.11.2022","60,975","61,315","61,911","59,514","105,51K","-0,59%"
"31.10.2022","61,337","61,199","62,260","60,120","111,29K","0,10%"
"28.10.2022","61,272","61,107","62,609","60,529","154,37K","0,34%"
"27.10.2022","61,067","61,759","63,464","60,060","191,61K","-1,06%"
"26.10.2022","61,722","61,789","62,669","60,811","147,88K","-0,11%"
"25.10.2022","61,789","61,219","62,382","60,109","74,43K","0,92%"
"24.10.2022","61,225","60,830","61,941","59,723","91,61K","0,70%"
"21.10.2022","60,799","60,325","61,062","59,153","120,63K","0,79%"
"20.10.2022","60,325","59,615","66,539","58,526","120,07K","1,19%"
"19.10.2022","59,616","60,602","61,715","59,374","117,68K","-1,65%"
"18.10.2022","60,615","61,045","61,914","59,994","130,07K","-0,73%"
"17.10.2022","61,057","60,934","62,625","59,161","118,23K","0,25%"
"14.10.2022","60,902","62,560","64,237","59,740","136,65K","-2,66%"
"13.10.2022","62,567","61,852","64,644","60,568","147,26K","1,22%"
"12.10.2022","61,814","63,588","65,164","60,831","155,87K","-2,76%"
"11.10.2022","63,568","61,909","64,123","59,586","152,16K","2,68%"
"10.10.2022","61,909","62,716","62,787","58,952","128,38K","2,98%"
"07.10.2022","60,115","59,266","62,582","58,380","129,59K","1,48%"
"06.10.2022","59,236","60,015","61,536","58,220","149,39K","-1,34%"
"05.10.2022","60,039","58,936","60,819","57,579","140,92K","1,93%"
"04.10.2022","58,900","57,021","59,977","56,896","166,85K","3,37%"
"03.10.2022","56,979","59,045","60,980","55,818","161,81K","-3,43%"
"30.09.2022","59,002","56,448","60,651","55,056","125,64K","4,53%"
"29.09.2022","56,445","56,366","60,116","53,641","117,25K","0,14%"
"28.09.2022","56,369","56,509","57,401","54,540","136,35K","-0,25%"
"27.09.2022","56,509","56,219","59,556","54,399","135,01K","0,53%"
"26.09.2022","56,213","56,698","59,234","54,479","143,07K","0,21%"
"23.09.2022","56,093","58,930","60,593","55,070","121,38K","-4,78%"
"22.09.2022","58,906","60,110","60,849","57,868","133,52K","-1,99%"
"21.09.2022","60,104","61,228","64,824","59,376","118,33K","-1,83%"
"20.09.2022","61,222","60,219","62,433","59,449","122,17K","1,74%"
"19.09.2022","60,176","64,480","64,563","59,029","126,22K","-0,70%"
"16.09.2022","60,603","59,631","64,344","59,192","124,86K","1,68%"
"15.09.2022","59,600","59,600","65,502","58,107","159,92K","0,01%"
"14.09.2022","59,592","59,334","64,914","58,927","160,45K","0,46%"
"13.09.2022","59,322","61,356","65,505","58,909","108,27K","-3,31%"
"12.09.2022","61,353","61,992","63,471","59,768","93,27K","-0,65%"
"09.09.2022","61,752","61,485","62,233","59,951","101,69K","0,44%"
"08.09.2022","61,482","60,806","64,585","60,005","111,74K","1,10%"
"07.09.2022","60,812","60,687","64,470","59,115","109,63K","0,20%"
"06.09.2022","60,693","60,571","62,829","59,798","132,80K","0,19%"
"05.09.2022","60,577","59,974","63,333","58,168","100,87K","1,04%"
"02.09.2022","59,955","59,922","61,885","59,213","133,86K","0,06%"
"01.09.2022","59,922","60,833","61,628","58,581","115,59K","-1,54%"
"31.08.2022","60,857","60,081","61,913","59,547","114,09K","1,29%"
"30.08.2022","60,084","61,726","62,281","59,939","90,55K","-2,67%"
"29.08.2022","61,732","60,201","65,688","59,631","60,14K","2,75%"
"26.08.2022","60,077","60,224","64,283","58,524","92,77K","-0,24%"
"25.08.2022","60,221","59,628","61,373","59,030","130,25K","1,06%"
"24.08.2022","59,591","60,075","63,964","58,879","130,73K","-0,80%"
"23.08.2022","60,072","59,785","60,930","57,943","119,13K","0,49%"
"22.08.2022","59,779","59,744","61,992","57,311","118,21K","0,11%"
"19.08.2022","59,714","60,537","61,372","58,522","103,61K","-1,36%"
"18.08.2022","60,540","61,589","62,504","59,870","106,91K","-1,72%"
"17.08.2022","61,598","62,546","63,303","59,768","121,27K","-1,53%"
"16.08.2022","62,558","62,496","63,401","60,990","94,05K","0,10%"
"15.08.2022","62,496","63,118","64,002","61,551","93,76K","-0,96%"
"12.08.2022","63,099","62,556","64,546","61,664","134,35K","0,92%"
"11.08.2022","62,521","63,465","64,955","60,880","148,05K","-1,49%"
"10.08.2022","63,468","61,763","64,890","60,357","141,74K","2,82%"
"09.08.2022","61,725","63,101","66,041","60,370","145,51K","-2,17%"
"08.08.2022","63,094","61,605","64,284","59,437","98,56K","2,43%"
"05.08.2022","61,595","63,526","64,239","60,241","142,77K","-3,04%"
"04.08.2022","63,528","62,261","64,345","60,106","113,61K","2,04%"
"03.08.2022","62,261","61,759","64,866","59,422","102,84K","0,81%"
"02.08.2022","61,762","63,622","66,556","59,672","132,31K","-2,94%"
"01.08.2022","63,631","63,608","66,658","61,032","116,36K","0,02%"
"29.07.2022","63,620","63,738","66,306","61,173","109,84K","-0,17%"
"28.07.2022","63,725","60,586","64,461","59,477","158,26K","5,25%"
"27.07.2022","60,549","60,826","63,682","59,126","138,98K","-0,45%"
"26.07.2022","60,823","59,787","62,994","57,393","127,50K","1,71%"
"25.07.2022","59,799","59,358","61,970","56,871","108,21K","0,74%"
"22.07.2022","59,358","58,309","61,755","54,542","99,95K","1,79%"
"21.07.2022","58,312","56,997","61,139","54,823","136,53K","2,30%"
"20.07.2022","57,003","57,777","59,103","54,499","118,95K","-1,34%"
"19.07.2022","57,777","57,810","59,764","55,442","113,83K","-0,07%"
"18.07.2022","57,815","57,485","62,257","54,869","104,74K","0,53%"
"15.07.2022","57,508","58,380","61,417","55,902","130,87K","-1,43%"
"14.07.2022","58,343","58,832","61,706","57,066","173,29K","-0,78%"
"13.07.2022","58,801","58,647","63,562","57,290","168,52K","0,31%"
"12.07.2022","58,616","65,261","66,754","57,582","156,10K","-10,19%"
"11.07.2022","65,267","66,026","67,614","59,574","106,37K","-1,26%"
"08.07.2022","66,101","64,081","68,552","60,773","143,81K","3,20%"
"07.07.2022","64,052","66,180","67,192","62,425","149,28K","-3,21%"
"06.07.2022","66,177","64,175","71,176","61,455","96,40K","3,12%"
"05.07.2022","64,175","58,347","70,285","55,845","116,98K","9,95%"
"04.07.2022","58,369","56,290","63,822","54,997","100,80K","3,64%"
"01.07.2022","56,317","57,646","61,529","53,742","100,32K","-2,33%"
"30.06.2022","57,660","54,816","58,732","52,963","118,09K","5,19%"
"29.06.2022","54,816","56,535","59,507","51,640","124,55K","-3,05%"
"28.06.2022","56,543","56,228","59,552","54,338","143,52K","0,62%"
"27.06.2022","56,196","56,364","59,908","54,852","150,53K","-0,31%"
"24.06.2022","56,370","57,373","60,359","54,659","121,14K","-1,74%"
"23.06.2022","57,367","57,855","59,315","54,850","142,14K","-0,84%"
"22.06.2022","57,852","56,715","58,843","54,054","115,31K","2,01%"
"21.06.2022","56,715","58,334","65,148","54,793","111,57K","-2,78%"
"20.06.2022","58,337","61,425","61,914","56,805","108,43K","-1,67%"
"17.06.2022","59,326","60,525","62,497","57,161","117,34K","-1,99%"
"16.06.2022","60,531","57,967","62,950","57,101","172,97K","4,43%"
"15.06.2022","57,965","60,934","62,824","57,077","132,35K","-4,88%"
"14.06.2022","60,940","59,868","63,097","57,718","121,03K","1,82%"
"13.06.2022","59,851","61,242","64,772","57,135","101,81K","-2,30%"
"10.06.2022","61,262","62,343","64,447","58,760","99,09K","-0,07%"
"09.06.2022","61,308","64,835","66,198","58,817","123,66K","-5,44%"
"08.06.2022","64,832","66,073","67,818","62,610","85,37K","-1,89%"
"07.06.2022","66,079","65,908","67,875","63,356","90,64K","0,26%"
"06.06.2022","65,908","68,073","69,107","63,224","90,49K","-2,97%"
"03.06.2022","67,922","68,103","70,261","64,328","69,84K","-0,28%"
"02.06.2022","68,116","67,615","72,299","64,474","80,52K","0,72%"
"01.06.2022","67,628","67,356","70,489","64,755","81,21K","0,39%"
"31.05.2022","67,363","68,983","70,115","64,415","85,61K","-2,35%"
"30.05.2022","68,986","71,398","74,367","64,934","80,45K","-3,31%"
"27.05.2022","71,348","69,371","74,578","67,166","96,11K","2,85%"
"26.05.2022","69,371","64,478","70,401","60,681","95,88K","7,61%"
"25.05.2022","64,466","62,275","65,139","57,416","100,63K","3,54%"
"24.05.2022","62,263","62,623","64,124","58,393","97,67K","-0,57%"
"23.05.2022","62,623","66,541","66,695","59,800","102,92K","-4,37%"
"20.05.2022","65,485","65,778","68,636","60,627","98,91K","-0,40%"
"19.05.2022","65,745","67,794","69,263","63,439","102,34K","-3,00%"
"18.05.2022","67,781","68,964","70,481","64,658","83,18K","-1,72%"
"17.05.2022","68,965","67,430","70,554","65,087","77,51K","2,29%"
"16.05.2022","67,424","69,193","69,764","64,811","64,51K","-2,63%"
"13.05.2022","69,247","67,204","70,208","64,437","76,29K","3,03%"
"12.05.2022","67,211","70,168","71,940","65,282","104,26K","-4,22%"
"11.05.2022","70,175","73,835","74,909","68,654","108,48K","-4,96%"
"10.05.2022","73,835","73,899","75,431","70,683","71,93K","-0,09%"
"09.05.2022","73,900","72,806","76,612","70,344","67,28K","1,49%"
"06.05.2022","72,816","68,536","74,136","66,644","84,78K","6,26%"
"05.05.2022","68,523","70,242","72,674","65,944","86,70K","-2,45%"
"04.05.2022","70,245","71,772","72,982","67,244","65,60K","-2,18%"
"03.05.2022","71,813","74,244","76,134","68,876","69,00K","-3,27%"
"02.05.2022","74,238","77,385","78,030","73,016","50,08K","-4,00%"
"29.04.2022","77,334","76,417","77,561","73,166","87,81K","1,21%"
"28.04.2022","76,410","77,968","79,072","74,600","89,72K","-2,01%"
"27.04.2022","77,976","80,488","81,462","76,059","90,22K","-3,12%"
"26.04.2022","80,488","81,182","82,104","77,224","92,20K","-0,85%"
"25.04.2022","81,178","83,643","84,685","78,401","99,39K","-2,80%"
"22.04.2022","83,519","87,629","88,032","81,388","75,20K","-4,69%"
"21.04.2022","87,629","89,799","91,447","81,880","86,41K","-2,43%"
"20.04.2022","89,811","87,440","91,802","84,889","84,50K","2,72%"
"19.04.2022","87,432","87,453","88,377","85,337","78,11K","-0,02%"
"18.04.2022","87,453","90,031","91,379","85,646","34,87K","0,19%"
"15.04.2022","87,283","89,417","90,268","86,862","40,13K","-2,39%"
"14.04.2022","89,417","89,811","91,181","88,241","87,31K","-0,43%"
"13.04.2022","89,803","92,427","92,556","86,556","75,28K","-2,84%"
"12.04.2022","92,427","90,823","93,617","86,281","55,79K","1,77%"
"11.04.2022","90,823","92,660","93,033","86,573","61,71K","4,04%"
"08.04.2022","87,296","86,106","88,724","82,674","57,18K","1,38%"
"07.04.2022","86,106","89,500","90,556","84,118","63,99K","-3,79%"
"06.04.2022","89,500","91,611","92,552","88,396","58,37K","-2,30%"
"05.04.2022","91,611","91,916","94,464","90,740","51,04K","-0,34%"
"04.04.2022","91,920","93,063","99,129","91,027","71,17K","-2,91%"
"01.04.2022","94,677","90,530","98,533","89,647","97,45K","4,59%"
"31.03.2022","90,522","93,196","94,150","89,178","77,80K","-2,87%"
"30.03.2022","93,196","98,711","101,103","92,055","82,59K","-5,60%"
"29.03.2022","98,720","106,078","107,733","92,618","85,37K","-6,93%"
"28.03.2022","106,074","110,782","111,722","103,270","58,99K","-5,31%"
"25.03.2022","112,023","112,568","113,219","107,504","55,56K","-0,48%"
"24.03.2022","112,568","106,485","113,872","105,290","54,28K","5,71%"
"23.03.2022","106,485","116,919","118,086","104,559","64,85K","-8,92%"
"22.03.2022","116,920","117,498","120,902","113,537","69,09K","-0,49%"
"21.03.2022","117,498","111,645","127,600","111,565","67,07K","-0,17%"
"18.03.2022","117,695","144,791","144,791","111,747","61,70K","3,28%"
"17.03.2022","113,962","108,154","121,170","104,028","","5,40%"
"16.03.2022","108,124","116,683","128,534","105,568","","-7,31%"
"15.03.2022","116,651","133,469","135,182","110,490","","-2,75%"
"14.03.2022","119,950","121,030","123,500","115,658","","-0,89%"
"11.03.2022","121,030","125,000","127,011","121,030","","-3,18%"
"10.03.2022","125,000","127,000","132,001","121,655","","-1,57%"
"09.03.2022","127,000","120,500","130,300","115,110","","6,73%"
"08.03.2022","118,993","118,993","118,993","118,993","","0,00%"
"07.03.2022","118,993","118,993","118,993","118,993","","0,00%"
"04.03.2022","118,993","117,600","125,967","105,335","","1,18%"
"03.03.2022","117,600","115,400","125,065","109,121","","1,91%"
"02.03.2022","115,400","112,490","121,897","107,549","","2,59%"
"01.03.2022","112,490","106,000","113,010","100,002","","6,12%"
"28.02.2022","106,000","93,260","120,525","93,260","","13,66%"
"25.02.2022","93,260","95,207","96,060","91,900","","-2,05%"
"24.02.2022","95,207","91,849","99,093","91,702","","3,66%"
"23.02.2022","91,849","89,400","91,997","89,021","","2,74%"
"22.02.2022","89,400","90,230","91,403","89,028","","-0,92%"
"21.02.2022","90,230","87,544","90,723","86,607","","3,07%"
"18.02.2022","87,544","86,720","87,715","85,959","","0,95%"
"17.02.2022","86,720","85,674","87,007","85,568","","1,22%"
"16.02.2022","85,674","85,529","85,794","85,145","","0,17%"
